pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_locale,disc_facility,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_age,st_ageerr1,st_ageerr2,st_agelim,sy_dist,sy_disterr1,sy_disterr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-18 c,Kepler-18,1,3,Transit,2011,Space,Kepler,0,7.64159,0.00003,-0.00003,0,0.49,0.023,-0.023,0,17.3,1.9,-1.9,0,0.054,0.006,-0.006,0,,,,,,5345,100,-100,0,0.97,0.04,-0.04,0,10,2.3,-2.3,0,433.047,3.204,-3.158,13.5393,0.000219,-0.000219
Kepler-18 c,Kepler-18,1,3,Transit,2011,Space,Kepler,0,7.642,,,0,0.466,0.032,-0.03,0,18.4,2.7,-1.9,0,0.058,0.008,-0.006,0,,,,,,,,,,0.88,,,0,,,,,433.047,3.204,-3.158,13.5393,0.000219,-0.000219
Kepler-18 d,Kepler-18,1,3,Transit,2011,Space,Kepler,0,14.859,,,0,0.535,0.036,-0.036,0,14.9,1.8,-4.2,0,0.04688,0.00566,-0.01321,0,,,,,,,,,,0.9,0.1,-0.02,0,,,,,433.047,3.204,-3.158,13.5393,0.000219,-0.000219
Kepler-18 d,Kepler-18,1,3,Transit,2011,Space,Kepler,0,14.859,,,0,0.591,0.04,-0.038,0,15.7,2,-1.4,0,0.049,0.006,-0.004,0,,,,,,,,,,0.88,,,0,,,,,433.047,3.204,-3.158,13.5393,0.000219,-0.000219
Kepler-18 d,Kepler-18,1,3,Transit,2011,Space,Kepler,0,14.85888,0.00004,-0.00004,0,0.623,0.029,-0.029,0,16.4,1.4,-1.4,0,0.052,0.004,-0.004,0,,,,,,5345,100,-100,0,0.97,0.04,-0.04,0,10,2.3,-2.3,0,433.047,3.204,-3.158,13.5393,0.000219,-0.000219
Kepler-183 c,Kepler-183,1,2,Transit,2014,Space,Kepler,0,11.637,,,0,0.199,0.075,-0.017,0,35.7,30.9,-24.2,0,0.112,0.097,-0.076,0,,,,,,,,,,1.04,,,0,,,,,1050.64,27.69,-27.69,14.8934,0.000357,-0.000357
Kepler-184 c,Kepler-184,1,3,Transit,2014,Space,Kepler,0,20.303,,,0,0.174,0.075,-0.017,0,8.8,7.4,-5.7,0,0.028,0.023,-0.018,0,,,,,,,,,,0.87,,,0,,,,,610.326,6.0115,-6.0115,14.3115,0.000241,-0.000241
Kepler-189 c,Kepler-189,1,2,Transit,2014,Space,Kepler,0,20.135,,,0,0.214,0.046,-0.016,0,22.7,17.1,-10.6,0,0.071,0.054,-0.033,0,,,,,,,,,,0.84,,,0,,,,,591.534,7.134,-6.969,14.8213,0.00034,-0.00034
Kepler-19 b,Kepler-19,1,3,Transit,2011,Space,Kepler,0,9.2869944,0.0000088,-0.0000088,0,0.197,0.004,-0.004,0,20.3,,,1,0.064,,,1,,,,,,5541,60,-60,0,0.94,0.04,-0.04,0,1.9,1.7,-1.7,0,218.562,0.975,-0.966,11.8763,0.000173,-0.000173
Kepler-19 b,Kepler-19,1,3,Transit,2011,Space,Kepler,0,9.28716,0.00004,-0.00006,0,,,,,8.4,1.6,-1.5,0,0.02643,0.00503,-0.00472,0,,,,,,5544,20,-20,0,0.94,0.04,-0.04,0,1.9,1.7,-1.7,0,218.562,0.975,-0.966,11.8763,0.000173,-0.000173
Kepler-19 c,Kepler-19,1,3,Transit Timing Variations,2011,Space,Kepler,0,160,,,1,,,,,1906.9,,,1,6,,,1,,,,,,5541,60,-60,0,0.94,0.04,-0.04,0,1.9,1.7,-1.7,0,218.562,0.975,-0.966,11.8763,0.000173,-0.000173
Kepler-19 c,Kepler-19,1,3,Transit Timing Variations,2011,Space,Kepler,0,28.731,0.012,-0.005,0,,,,,13.1,2.7,-2.7,0,0.04122,0.0085,-0.0085,0,,,,,,5544,20,-20,0,0.94,0.04,-0.04,0,1.9,1.7,-1.7,0,218.562,0.975,-0.966,11.8763,0.000173,-0.000173
Kepler-19 d,Kepler-19,1,3,Radial Velocity,2017,Ground,Roque de los Muchachos Observatory,0,62.95,0.04,-0.3,0,,,,,22.5,1.2,-5.6,0,0.07079,0.00378,-0.01762,0,,,,,,5544,20,-20,0,0.94,0.04,-0.04,0,1.9,1.7,-1.7,0,218.562,0.975,-0.966,11.8763,0.000173,-0.000173
Kepler-197 c,Kepler-197,2,4,Transit,2014,Space,Kepler,0,10.35,,,0,0.11,0.004,-0.004,0,5.3,3.3,-2.9,0,0.017,0.01,-0.009,0,,,,,,,,,,0.92,,,0,,,,,330.575,2.344,-2.312,11.78,0.000175,-0.000175
Kepler-20 b,Kepler-20,2,6,Transit,2011,Space,Kepler,0,3.6961219,0.0000043,-0.0000064,0,0.17,0.011,-0.019,0,8.7,2.1,-2.2,0,0.027,0.007,-0.007,0,1014,,,0,,5455,100,-100,0,0.91,0.03,-0.03,-1,8.8,4.7,-2.7,1,282.563,1.776,-1.753,12.4535,0.000142,-0.000142
Kepler-20 b,Kepler-20,2,6,Transit,2011,Space,Kepler,0,3.69611525,0.00000115,-0.00000087,0,0.167,0.006,-0.003,0,9.7,1.41,-1.44,0,0.03052,0.00444,-0.00453,0,1105,37,-37,0,,5495,50,-50,0,0.95,0.05,-0.05,0,7.6,3.7,-3.7,0,282.563,1.776,-1.753,12.4535,0.000142,-0.000142
Kepler-20 c,Kepler-20,2,6,Transit,2011,Space,Kepler,0,10.854092,0.000013,-0.000013,0,0.274,0.018,-0.028,0,16.1,3.3,-3.7,0,0.051,0.01,-0.012,0,713,,,0,,5455,100,-100,0,0.91,0.03,-0.03,-1,8.8,4.7,-2.7,1,282.563,1.776,-1.753,12.4535,0.000142,-0.000142
Kepler-20 c,Kepler-20,2,6,Transit,2011,Space,Kepler,0,10.85409089,0.00000303,-0.0000026,0,0.272,0.006,-0.005,0,12.75,2.17,-2.24,0,0.04012,0.00683,-0.00705,0,772,26,-26,0,,5495,50,-50,0,0.95,0.05,-0.05,0,7.6,3.7,-3.7,0,282.563,1.776,-1.753,12.4535,0.000142,-0.000142
Kepler-20 d,Kepler-20,2,6,Transit,2011,Space,Kepler,0,77.61184,0.00015,-0.00037,0,0.245,0.015,-0.027,0,20.1,,,1,0.063,,,1,369,,,0,,5455,100,-100,0,0.91,0.03,-0.03,-1,8.8,4.7,-2.7,1,282.563,1.776,-1.753,12.4535,0.000142,-0.000142
Kepler-20 d,Kepler-20,2,6,Transit,2011,Space,Kepler,0,77.61130017,0.00012305,-0.00011588,0,0.245,0.007,-0.005,0,10.07,3.97,-3.7,0,0.03168,0.01249,-0.01164,0,401,13,-13,0,,5495,50,-50,0,0.95,0.05,-0.05,0,7.6,3.7,-3.7,0,282.563,1.776,-1.753,12.4535,0.000142,-0.000142
Kepler-20 e,Kepler-20,2,6,Transit,2011,Space,Kepler,0,6.098493,0.000065,-0.000065,0,0.077,0.007,-0.009,0,3.08,,,1,0.01,,,1,1040,22,-22,0,,5466,93,-93,0,0.91,0.04,-0.04,0,8.8,4.7,-2.7,0,282.563,1.776,-1.753,12.4535,0.000142,-0.000142
Kepler-20 f,Kepler-20,2,6,Transit,2011,Space,Kepler,0,19.57706,0.00052,-0.00052,0,0.092,0.009,-0.012,0,14.3,,,1,0.045,,,1,705,16,-16,0,,5466,93,-93,0,0.91,0.04,-0.04,0,8.8,4.7,-2.7,0,282.563,1.776,-1.753,12.4535,0.000142,-0.000142
Kepler-203 c,Kepler-203,1,3,Transit,2014,Space,Kepler,0,5.371,,,0,0.186,0.076,-0.017,0,749.9,419.1,-344.7,0,2.36,1.319,-1.085,0,,,,,,,,,,1.01,,,0,,,,,703.302,9.51,-9.51,13.9421,0.000254,-0.000254
Kepler-203 d,Kepler-203,1,3,Transit,2014,Space,Kepler,0,11.33,,,0,0.109,0.045,-0.01,0,33.9,183.4,-33.2,0,0.107,0.577,-0.104,0,,,,,,,,,,1.01,,,0,,,,,703.302,9.51,-9.51,13.9421,0.000254,-0.000254
Kepler-21 b,Kepler-21,2,1,Transit,2012,Space,Kepler,0,2.785755,0.000031,-0.000034,0,0.146,0.003,-0.004,0,10.4,,,1,0.033,,,1,1956,297,-297,0,F6 IV,6131,44,-44,0,1.34,0.01,-0.01,0,2.84,0.34,-0.34,0,108.522,0.385,-0.382,8.12832,0.000459,-0.000459
Kepler-21 b,Kepler-21,2,1,Transit,2012,Space,Kepler,0,2.78578,0.00003,-0.00003,0,0.146,0.002,-0.001,0,5.08,1.72,-1.72,0,0.01598,0.00541,-0.00541,0,2025,20,-20,0,,6305,50,-50,0,1.41,0.02,-0.03,0,3.03,0.35,-0.35,0,108.522,0.385,-0.382,8.12832,0.000459,-0.000459
Kepler-211 c,Kepler-211,1,2,Transit,2014,Space,Kepler,0,6.04,,,0,0.219,0.145,-0.097,0,18.3,22.4,-17,0,0.058,0.07,-0.053,0,,,,,,,,,,0.93,,,0,,,,,309.353,1.747,-1.728,13.2732,0.000639,-0.000639
Kepler-215 d,Kepler-215,1,4,Transit,2014,Space,Kepler,0,30.864,,,0,0.209,0.039,-0.03,0,23.6,17.3,-11.9,0,0.074,0.054,-0.037,0,,,,,,,,,,0.81,,,0,,,,,485.997,3.654,-3.654,13.5549,0.000249,-0.000249
Kepler-219 d,Kepler-219,1,3,Transit,2014,Space,Kepler,0,47.904,,,0,0.224,0.056,-0.036,0,19.1,29.9,-17.7,0,0.06,0.094,-0.056,0,,,,,,,,,,1.15,,,0,,,,,787.07,10.579,-10.579,13.7179,0.00024,-0.00024
Kepler-22 b,Kepler-22,1,1,Transit,2011,Space,Kepler,0,289.8623,0.0016,-0.002,0,0.212,0.012,-0.012,0,36,,,1,0.113,,,1,262,,,0,G5 V,5518,44,-44,0,0.97,0.06,-0.06,0,,,,,194.642,0.927,-0.918,11.6444,0.000239,-0.000239
Kepler-221 c,Kepler-221,1,4,Transit,2014,Space,Kepler,0,5.691,,,0,0.239,0.054,-0.023,0,15.1,10.1,-6.7,0,0.048,0.032,-0.021,0,,,,,,,,,,0.72,,,0,,,,,385.231,2.8335,-2.8335,13.7486,0.000508,-0.000508
Kepler-223 b,Kepler-223,1,4,Transit,2014,Space,Kepler,0,7.38449,0.00022,-0.00022,0,0.267,0.016,-0.024,0,7.4,1.3,-1.1,0,0.02328,0.00409,-0.00346,0,,,,,,,,,,1.12,0.09,-0.07,0,,,,,1859.71,111.045,-111.045,15.3951,0.000407,-0.000407
Kepler-223 b,Kepler-223,1,4,Transit,2014,Space,Kepler,0,7.385,,,0,0.196,0.036,-0.036,0,4,1.7,-2.1,0,0.01259,0.00535,-0.00661,0,,,,,,,,,,1.1,0.1,-0.1,0,,,,,1859.71,111.045,-111.045,15.3951,0.000407,-0.000407
Kepler-223 c,Kepler-223,1,4,Transit,2014,Space,Kepler,0,9.848,,,0,0.232,0.045,-0.045,0,12.4,2.8,-2.9,0,0.03901,0.00881,-0.00912,0,,,,,,,,,,1.1,0.1,-0.1,0,,,,,1859.71,111.045,-111.045,15.3951,0.000407,-0.000407
Kepler-223 c,Kepler-223,1,4,Transit,2014,Space,Kepler,0,9.84564,0.00052,-0.00051,0,0.307,0.018,-0.027,0,5.1,1.7,-1.1,0,0.01605,0.00535,-0.00346,0,,,,,,,,,,1.12,0.09,-0.07,0,,,,,1859.71,111.045,-111.045,15.3951,0.000407,-0.000407
Kepler-223 d,Kepler-223,1,4,Transit,2014,Space,Kepler,0,14.78869,0.0003,-0.00027,0,0.467,0.023,-0.04,0,8,1.5,-1.3,0,0.02517,0.00472,-0.00409,0,,,,,,,,,,1.12,0.09,-0.07,0,,,,,1859.71,111.045,-111.045,15.3951,0.000407,-0.000407
Kepler-223 d,Kepler-223,1,4,Transit,2014,Space,Kepler,0,14.787,,,0,0.339,0.062,-0.062,0,5.9,1.9,-1.9,0,0.01856,0.00598,-0.00598,0,,,,,,,,,,1.1,0.1,-0.1,0,,,,,1859.71,111.045,-111.045,15.3951,0.000407,-0.000407
Kepler-223 e,Kepler-223,1,4,Transit,2014,Space,Kepler,0,19.72567,0.00055,-0.00054,0,0.41,0.024,-0.037,0,4.8,1.4,-1.2,0,0.0151,0.0044,-0.00378,0,,,,,,,,,,1.12,0.09,-0.07,0,,,,,1859.71,111.045,-111.045,15.3951,0.000407,-0.000407
Kepler-226 b,Kepler-226,1,3,Transit,2014,Space,Kepler,0,3.941,,,0,0.139,0.052,-0.011,0,24,11.8,-10.1,0,0.076,0.037,-0.032,0,,,,,,,,,,0.88,,,0,,,,,980.138,26.592,-25.244,15.4026,0.000413,-0.000413
Kepler-226 c,Kepler-226,1,3,Transit,2014,Space,Kepler,0,5.35,,,0,0.204,0.075,-0.015,0,45.2,22.5,-19.1,0,0.142,0.071,-0.06,0,,,,,,,,,,0.88,,,0,,,,,980.138,26.592,-25.244,15.4026,0.000413,-0.000413
Kepler-23 b,Kepler-23,1,3,Transit,2011,Space,Kepler,0,7.107,,,0,0.17,0.005,-0.005,0,15.2,3.2,-2.9,0,0.048,0.01,-0.009,0,,,,,,,,,,1.08,,,0,,,,,835.756,11.463,-11.163,13.4015,0.000253,-0.000253
Kepler-23 b,Kepler-23,1,3,Transit,2011,Space,Kepler,0,7.1073,,,0,0.17,,,0,254.3,,,1,0.8,,,1,,,,,,5760,124,-124,0,1.11,0.09,-0.12,0,6,2,-2,0,835.756,11.463,-11.163,13.4015,0.000253,-0.000253
Kepler-23 c,Kepler-23,1,3,Transit,2011,Space,Kepler,0,10.7421,,,0,0.285,,,0,858.1,,,1,2.7,,,1,,,,,,5760,124,-124,0,1.11,0.09,-0.12,0,6,2,-2,0,835.756,11.463,-11.163,13.4015,0.000253,-0.000253
Kepler-23 c,Kepler-23,1,3,Transit,2011,Space,Kepler,0,10.742,,,0,0.285,0.009,-0.009,0,60.2,11.4,-10.4,0,0.189,0.036,-0.033,0,,,,,,,,,,1.08,,,0,,,,,835.756,11.463,-11.163,13.4015,0.000253,-0.000253
Kepler-23 d,Kepler-23,1,3,Transit,2014,Space,Kepler,0,15.274,,,0,0.196,0.006,-0.006,0,17.6,13.7,-11.9,0,0.055,0.043,-0.037,0,,,,,,,,,,1.08,,,0,,,,,835.756,11.463,-11.163,13.4015,0.000253,-0.000253
Kepler-231 b,Kepler-231,1,2,Transit,2014,Space,Kepler,0,10.065,,,0,0.196,0.03,-0.03,0,35.4,19.7,-16.6,0,0.111,0.062,-0.052,0,,,,,,,,,,0.65,,,0,,,,,316.618,3.348,-3.281,15.3896,0.000606,-0.000606
Kepler-231 c,Kepler-231,1,2,Transit,2014,Space,Kepler,0,19.271,,,0,0.19,0.034,-0.034,0,24.1,13.5,-11.2,0,0.076,0.042,-0.035,0,,,,,,,,,,0.65,,,0,,,,,316.618,3.348,-3.281,15.3896,0.000606,-0.000606
Kepler-238 e,Kepler-238,1,5,Transit,2013,Space,Kepler,0,23.654,,,0,0.5,0.211,-0.041,0,169.7,71.7,-69.1,0,0.534,0.226,-0.217,0,,,,,,,,,,1.06,0.17,-0.12,0,,,,,1798.75,75.21,-69.51,15.0243,0.000316,-0.000316
Kepler-238 f,Kepler-238,1,5,Transit,2013,Space,Kepler,0,50.447,,,0,0.178,0.076,-0.015,0,13.5,2.9,-2.5,0,0.042,0.009,-0.008,0,,,,,,,,,,1.06,0.17,-0.12,0,,,,,1798.75,75.21,-69.51,15.0243,0.000316,-0.000316
Kepler-24 b,Kepler-24,1,4,Transit,2011,Space,Kepler,0,8.145,,,0,0.18,0.067,-0.027,0,33.3,10.8,-8.1,0,0.105,0.034,-0.025,0,,,,,,,,,,0.97,,,0,,,,,1156.81,32.08,-32.08,14.9234,0.000356,-0.000356
Kepler-24 b,Kepler-24,1,4,Transit,2011,Space,Kepler,0,8.1453,,,0,0.214,,,0,508.5,,,1,1.6,,,1,,,,,,5800,200,-200,0,1.03,0.11,-0.14,0,7.7,,,0,1156.81,32.08,-32.08,14.9234,0.000356,-0.000356
Kepler-24 c,Kepler-24,1,4,Transit,2011,Space,Kepler,0,12.333,,,0,0.211,0.078,-0.031,0,33.6,13,-9.5,0,0.106,0.041,-0.03,0,,,,,,,,,,0.97,,,0,,,,,1156.81,32.08,-32.08,14.9234,0.000356,-0.000356
Kepler-24 c,Kepler-24,1,4,Transit,2011,Space,Kepler,0,12.3335,,,0,0.25,,,0,508.5,,,1,1.6,,,1,,,,,,5800,200,-200,0,1.03,0.11,-0.14,0,7.7,,,0,1156.81,32.08,-32.08,14.9234,0.000356,-0.000356
Kepler-240 c,Kepler-240,1,2,Transit,2014,Space,Kepler,0,7.954,,,0,0.203,0.023,-0.015,0,102.3,43.3,-39.4,0,0.322,0.136,-0.124,0,,,,,,,,,,0.82,,,0,,,,,746.927,20.15,-19.136,15.6622,0.000486,-0.000486
Kepler-244 d,Kepler-244,1,3,Transit,2014,Space,Kepler,0,20.051,,,0,0.207,0.074,-0.016,0,15.2,20,-13,0,0.048,0.063,-0.041,0,,,,,,,,,,0.88,,,0,,,,,1036.49,36.26,-33.93,15.5455,0.000436,-0.000436
Kepler-245 c,Kepler-245,1,4,Transit,2014,Space,Kepler,0,17.461,,,0,0.212,0.09,-0.024,0,225.6,61.3,-36.5,0,0.71,0.193,-0.115,0,,,,,,,,,,0.8,,,0,,,,,861.527,26.041,-24.582,15.5969,0.000697,-0.000697
Kepler-245 d,Kepler-245,1,4,Transit,2014,Space,Kepler,0,36.276,,,0,0.295,0.125,-0.033,0,21.6,16.6,-12.1,0,0.068,0.052,-0.038,0,,,,,,,,,,0.8,,,0,,,,,861.527,26.041,-24.582,15.5969,0.000697,-0.000697
Kepler-25 b,Kepler-25,2,3,Transit,2011,Space,Kepler,0,6.238297,0.000017,-0.000017,0,0.245,0.003,-0.003,0,8.7,2.5,-2.3,0,0.0275,0.0079,-0.0073,0,,,,,,,,,,1.17,0.03,-0.03,0,,,,,243.249,1.414,-1.397,10.6319,0.000257,-0.000257
Kepler-25 b,Kepler-25,2,3,Transit,2011,Space,Kepler,0,6.2385,,,0,0.242,0.004,-0.004,0,9.6,4.2,-4.2,0,0.0302,0.01321,-0.01321,0,,,,,,6270,79,-79,0,1.19,0.06,-0.06,0,11,,,0,243.249,1.414,-1.397,10.6319,0.000257,-0.000257
Kepler-25 b,Kepler-25,2,3,Transit,2011,Space,Kepler,0,6.2385,,,0,0.232,,,0,4036.3,,,1,12.7,,,1,,,,,,6190,80,-80,0,1.22,0.06,-0.06,0,,,,,243.249,1.414,-1.397,10.6319,0.000257,-0.000257
Kepler-25 b,Kepler-25,2,3,Transit,2011,Space,Kepler,0,6.239,,,0,0.232,0.004,-0.004,0,9,2.4,-2.2,0,0.028,0.008,-0.007,0,,,,,,,,,,1.19,,,0,,,,,243.249,1.414,-1.397,10.6319,0.000257,-0.000257
Kepler-25 c,Kepler-25,2,3,Transit,2011,Space,Kepler,0,12.7204,,,0,0.464,0.008,-0.008,0,24.6,5.7,-5.7,0,0.0774,0.01793,-0.01793,0,,,,,,6270,79,-79,0,1.19,0.06,-0.06,0,11,,,0,243.249,1.414,-1.397,10.6319,0.000257,-0.000257
Kepler-25 c,Kepler-25,2,3,Transit,2011,Space,Kepler,0,12.7204,,,0,0.401,,,0,1322.12,,,1,4.16,,,1,,,,,,6190,80,-80,0,1.22,0.06,-0.06,0,,,,,243.249,1.414,-1.397,10.6319,0.000257,-0.000257
Kepler-25 c,Kepler-25,2,3,Transit,2011,Space,Kepler,0,12.72,,,0,0.401,0.007,-0.007,0,14.3,2.7,-2.5,0,0.045,0.008,-0.008,0,,,,,,,,,,1.19,,,0,,,,,243.249,1.414,-1.397,10.6319,0.000257,-0.000257
Kepler-25 c,Kepler-25,2,3,Transit,2011,Space,Kepler,0,12.7207,0.00011,-0.0001,0,0.465,0.006,-0.006,0,15.2,1.3,-1.6,0,0.0479,0.0041,-0.0051,0,,,,,,,,,,1.17,0.03,-0.03,0,,,,,243.249,1.414,-1.397,10.6319,0.000257,-0.000257
Kepler-25 d,Kepler-25,2,3,Radial Velocity,2014,Ground,W. M. Keck Observatory,0,123,2,-2,0,,,,,89.9,13.7,-13.7,0,0.283,0.043,-0.043,0,,,,,,6270,79,-79,0,1.19,0.06,-0.06,0,11,,,0,243.249,1.414,-1.397,10.6319,0.000257,-0.000257
Kepler-25 d,Kepler-25,2,3,Radial Velocity,2014,Ground,W. M. Keck Observatory,0,122.4,0.8,-0.71,0,,,,,71.9,9.8,-9.8,0,0.226,0.031,-0.031,0,,,,,,,,,,1.17,0.03,-0.03,0,,,,,243.249,1.414,-1.397,10.6319,0.000257,-0.000257
Kepler-254 c,Kepler-254,1,3,Transit,2014,Space,Kepler,0,12.412,,,0,0.186,0.075,-0.014,0,3.2,3.7,-2.7,0,0.01,0.012,-0.008,0,,,,,,,,,,0.97,,,0,,,,,1389.48,75.41,-68.16,15.8379,0.000587,-0.000587
Kepler-26 b,Kepler-26,1,4,Transit,2011,Space,Kepler,0,12.28,0.0003,-0.0003,0,0.248,0.01,-0.01,0,5.12,0.65,-0.61,0,0.01611,0.00205,-0.00192,0,,,,,,3914,119,-119,0,0.54,0.03,-0.03,0,,,,,335.307,3.0565,-3.0565,15.4089,0.000469,-0.000469
Kepler-26 b,Kepler-26,1,4,Transit,2011,Space,Kepler,0,12.2829,,,0,0.321,,,0,120.77,,,1,0.38,,,1,,,,,,4500,100,-100,0,0.65,0.03,-0.03,0,,,,,335.307,3.0565,-3.0565,15.4089,0.000469,-0.000469
Kepler-26 b,Kepler-26,1,4,Transit,2011,Space,Kepler,0,12.28,,,0,0.259,0.019,-0.018,0,5.02,0.68,-0.64,0,0.01579,0.00214,-0.00201,0,,,,,,,,,,0.54,0.04,-0.03,0,,,,,335.307,3.0565,-3.0565,15.4089,0.000469,-0.000469
Kepler-26 c,Kepler-26,1,4,Transit,2011,Space,Kepler,0,17.256,,,0,0.224,0.019,-0.016,0,6.12,0.72,-0.7,0,0.01926,0.00227,-0.0022,0,,,,,,,,,,0.54,0.04,-0.03,0,,,,,335.307,3.0565,-3.0565,15.4089,0.000469,-0.000469
Kepler-26 c,Kepler-26,1,4,Transit,2011,Space,Kepler,0,17.251,,,0,0.223,0.018,-0.018,0,6.1,0.7,-0.7,0,0.01919,0.0022,-0.0022,0,,,,,,,,,,0.5,0.04,-0.03,0,,,,,335.307,3.0565,-3.0565,15.4089,0.000469,-0.000469
Kepler-26 c,Kepler-26,1,4,Transit,2011,Space,Kepler,0,17.2559,0.0006,-0.0006,0,0.243,0.011,-0.011,0,6.2,0.65,-0.65,0,0.01951,0.00205,-0.00205,0,,,,,,3914,119,-119,0,0.54,0.03,-0.03,0,,,,,335.307,3.0565,-3.0565,15.4089,0.000469,-0.000469
Kepler-26 c,Kepler-26,1,4,Transit,2011,Space,Kepler,0,17.2513,,,0,0.321,,,0,119.181,,,1,0.375,,,1,,,,,,4500,100,-100,0,0.65,0.03,-0.03,0,,,,,335.307,3.0565,-3.0565,15.4089,0.000469,-0.000469
Kepler-267 b,Kepler-267,1,3,Transit,2014,Space,Kepler,0,3.354,,,0,0.188,0.025,-0.025,0,37.9,21.3,-17.9,0,0.119,0.067,-0.056,0,,,,,,,,,,0.59,,,0,,,,,264.993,2.4925,-2.4925,15.4693,0.000629,-0.000629
Kepler-27 b,Kepler-27,1,2,Transit,2011,Space,Kepler,0,15.335,,,0,0.522,0.028,-0.02,0,41.8,5,-5.9,0,0.132,0.016,-0.019,0,,,,,,,,,,0.98,,,0,,,,,1044.36,39.645,-39.645,15.8164,0.000827,-0.000827
Kepler-27 b,Kepler-27,1,2,Transit,2011,Space,Kepler,0,15.3348,,,0,0.357,,,0,2895.31,,,1,9.11,,,1,,,,,,5400,60,-60,0,0.65,0.16,-0.16,0,,,,,1044.36,39.645,-39.645,15.8164,0.000827,-0.000827
Kepler-27 c,Kepler-27,1,2,Transit,2011,Space,Kepler,0,31.33,,,0,0.64,0.034,-0.024,0,21.2,3.2,-3.7,0,0.067,0.01,-0.012,0,,,,,,,,,,0.98,,,0,,,,,1044.36,39.645,-39.645,15.8164,0.000827,-0.000827
Kepler-27 c,Kepler-27,1,2,Transit,2011,Space,Kepler,0,31.3309,,,0,0.437,,,0,4385.87,,,1,13.8,,,1,,,,,,5400,60,-60,0,0.65,0.16,-0.16,0,,,,,1044.36,39.645,-39.645,15.8164,0.000827,-0.000827
Kepler-272 b,Kepler-272,1,3,Transit,2014,Space,Kepler,0,2.971,,,0,0.117,0.079,-0.013,0,78,93.8,-66.9,0,0.245,0.295,-0.21,0,,,,,,,,,,0.78,,,0,,,,,889.608,13.909,-13.909,14.6591,0.000273,-0.000273
Kepler-272 c,Kepler-272,1,3,Transit,2014,Space,Kepler,0,6.057,,,0,0.145,0.098,-0.017,0,97.8,55.5,-33.9,0,0.308,0.175,-0.107,0,,,,,,,,,,0.78,,,0,,,,,889.608,13.909,-13.909,14.6591,0.000273,-0.000273
Kepler-276 c,Kepler-276,1,3,Transit,2013,Space,Kepler,0,31.884,,,0,0.252,0.111,-0.024,0,25.2,15.5,-10.1,0,0.079,0.049,-0.032,0,,,,,,,,,,1.1,,,0,,,,,1144.86,46.15,-42.76,15.3648,0.000421,-0.000421
Kepler-276 c,Kepler-276,1,3,Transit,2013,Space,Kepler,0,31.884,,,0,0.259,0.113,-0.025,0,16.6,4.4,-3.6,0,0.052,0.014,-0.011,0,,,,,,,,,,1.1,0.22,-0.14,0,,,,,1144.86,46.15,-42.76,15.3648,0.000421,-0.000421
Kepler-276 d,Kepler-276,1,3,Transit,2013,Space,Kepler,0,48.646,,,0,0.244,0.107,-0.023,0,18.4,21.1,-9.2,0,0.058,0.066,-0.029,0,,,,,,,,,,1.1,,,0,,,,,1144.86,46.15,-42.76,15.3648,0.000421,-0.000421
Kepler-276 d,Kepler-276,1,3,Transit,2013,Space,Kepler,0,48.648,,,0,0.25,0.11,-0.024,0,16.3,5,-4.3,0,0.051,0.016,-0.014,0,,,,,,,,,,1.1,0.22,-0.14,0,,,,,1144.86,46.15,-42.76,15.3648,0.000421,-0.000421
Kepler-277 b,Kepler-277,1,2,Transit,2013,Space,Kepler,0,17.324,,,0,0.261,0.065,-0.056,0,87.3,41.7,-39.9,0,0.275,0.131,-0.126,0,,,,,,,,,,1.12,0.19,-0.11,0,,,,,976.643,15.738,-15.254,13.3884,0.000204,-0.000204
Kepler-277 b,Kepler-277,1,2,Transit,2013,Space,Kepler,0,17.324,,,0,0.261,0.065,-0.056,0,78.1,69.8,-50.7,0,0.246,0.22,-0.16,0,,,,,,,,,,1.12,,,0,,,,,976.643,15.738,-15.254,13.3884,0.000204,-0.000204
Kepler-277 c,Kepler-277,1,2,Transit,2013,Space,Kepler,0,33.006,,,0,0.3,0.075,-0.064,0,39.6,53.6,-36.4,0,0.125,0.169,-0.115,0,,,,,,,,,,1.12,,,0,,,,,976.643,15.738,-15.254,13.3884,0.000204,-0.000204
Kepler-277 c,Kepler-277,1,2,Transit,2013,Space,Kepler,0,33.006,,,0,0.3,0.074,-0.064,0,64.2,18.1,-15.7,0,0.202,0.057,-0.049,0,,,,,,,,,,1.12,0.19,-0.11,0,,,,,976.643,15.738,-15.254,13.3884,0.000204,-0.000204
Kepler-279 c,Kepler-279,1,3,Transit,2013,Space,Kepler,0,35.736,,,0,0.384,0.153,-0.037,0,49.4,7.2,-5.9,0,0.155,0.023,-0.019,0,,,,,,,,,,1.1,0.16,-0.13,0,,,,,1037.4,21.55,-21.55,13.5847,0.000214,-0.000214
